X,mean_prediction,standard_deviation
0.1993973187801596,508.36075911516673,0.08073737461613642
0.1997976656828287,509.37593812064733,0.08072298928813848
0.2001922073957545,510.376498509635,0.08070936479081993
0.2005900954266001,511.3856526289019,0.08069615870348987
0.2009945380856648,512.411546810763,0.08068325913884385
0.2013927318861701,513.4217093419284,0.08067105416458904
0.2017111058424105,514.2294681899657,0.08066163287417719
0.2020701992756562,515.1406353824132,0.08065135335556643
0.2024350204408977,516.0664453435165,0.08064127048318588
0.2028126520466436,517.0248841759167,0.08063119970509994
0.20320908516083,518.0311769891705,0.0806210087210573
0.2036269081985585,519.0919200679928,0.08061067266384106
0.2040618367812066,520.1962637950492,0.08060033058699866
0.2045047116522673,521.3209725500783,0.08059021596138827
0.2049224498812496,522.3820245421375,0.08058103596550661
0.205262783131578,523.2466005290626,0.08057380438201545
0.2056497157842662,524.2297042022401,0.08056583928139913
0.2060333388895221,525.2045574095682,0.08055819655624041
0.206419687050227,526.186498231109,0.08055074577498757
0.2068120230743604,527.1838284240803,0.080543416619316
0.2072132465790534,528.203932270204,0.08053615843947062
0.2075973333571816,529.1806413930608,0.08052941858639856
0.2078962578597291,529.9409085653024,0.08052430985748632
0.208242118231085,530.8206832758151,0.08051853961555572
0.2085955079652015,531.7197607067355,0.08051279480596185
0.208959153278492,532.645090459846,0.08050703060733157
0.2093333597169158,533.5974663307425,0.08050125117312543
0.2097337255367193,534.6166154226812,0.08049522627724734
0.2101654684690874,535.7158666383475,0.08048890352471434
